capacity_bytes,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,smart_9_normalized,smart_10_normalized,smart_11_normalized,smart_12_normalized,smart_183_normalized,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_189_normalized,smart_190_normalized,smart_191_normalized,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_199_normalized,smart_200_normalized,smart_220_normalized,smart_222_normalized,smart_223_normalized,smart_224_normalized,smart_225_normalized,smart_226_normalized,smart_240_normalized,smart_241_normalized,smart_242_normalized,failure
1.97665142785814e-311,118,128.66,95,100,100,79,115.96,83,100,101.59,100,100,100,100,100,100,80,100,100,95,20,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,115,128.66,92,100,100,82,115.96,95,100,101.59,100,100,100,100,100,100,66,100,100,88,34,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,151,100,100,100,111,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,171,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,134,100,100,100,100,113,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,200,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,132,100,100,100,100,115,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,240,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,117,128.66,96,100,100,81,115.96,96,100,101.59,100,100,100,100,100,100,67,100,100,80,33,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.48248990956645e-311,100,136,136,100,100,100,122,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,181,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,117,128.66,91,100,100,84,115.96,81,100,101.59,100,100,100,100,100,93,81,100,100,96,19,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,134,100,100,100,100,113,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,157,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,117,128.66,91,100,100,86,115.96,79,100,101.59,100,100,100,100,100,98,71,100,100,87,29,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,118,128.66,98,100,100,82,115.96,94,100,101.59,100,100,100,100,100,100,74,100,100,86,26,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,100,100,100,100,111,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,250,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,108,128.66,95,100,100,86,115.96,79,100,101.59,100,99,100,100,100,85,77,100,100,99,23,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,114,128.66,95,100,100,77,115.96,99,100,101.59,100,100,100,100,100,100,77,100,100,100,23,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.48248990956645e-311,100,100,124,100,100,100,100,95,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,99,99,222,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,119,128.66,97,100,100,82,115.96,95,100,101.59,100,100,100,100,100,100,77,100,100,87,23,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,119,128.66,97,100,100,86,115.96,80,100,101.59,100,100,100,100,100,87,76,100,100,100,24,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
9.88328391274756e-312,100,100,115,100,100,100,100,94,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,99,99,171,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,114,128.66,97,100,100,82,115.96,97,100,101.59,100,100,100,100,100,100,69,100,100,100,31,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,114,128.66,99,100,100,81,115.96,98,100,101.59,100,100,100,100,100,100,67,100,100,98,33,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,116,128.66,92,100,100,81,115.96,96,100,101.59,100,100,100,100,100,100,70,100,100,80,30,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,111,128.66,99,100,100,81,115.96,98,100,101.59,100,100,100,100,100,100,64,100,100,98,36,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,108,128.66,92,100,100,88,115.96,76,100,101.59,100,100,100,100,100,100,75,100,100,93,25,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,134,123,100,100,100,111,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,230,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
2.4708611383722e-312,200,128.66,158,100,200,200,115.96,90,100,100,100,99.69,99.99,99.96,100,97.34,73.6,100,200,183,119,70.74,200,200,100,200,100,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,119,128.66,92,100,100,87,115.96,85,100,101.59,100,1,100,98,100,100,65,100,100,45,35,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,113,128.66,98,100,100,88,115.96,89,100,101.59,100,99,100,100,100,86,80,100,100,100,20,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,119,128.66,98,100,100,78,115.96,99,100,101.59,100,100,100,100,100,100,69,100,100,98,31,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,115,128.66,98,100,100,78,115.96,99,100,101.59,100,100,100,100,100,100,78,100,100,97,22,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,116,128.66,98,100,100,80,115.96,98,100,101.59,100,100,100,100,100,100,71,100,100,100,29,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,119,128.66,99,100,100,77,115.96,99,100,101.59,100,100,100,100,100,100,75,100,100,95,25,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.48248990956645e-311,100,135,135,100,100,100,132,96,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,253,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
9.88328391274756e-312,100,100,113,100,100,100,100,95,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,166,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,133,100,100,100,100,111,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,240,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
2.96497446444152e-311,117,128.66,99,100,100,87,115.96,93,100,101.59,100,100,100,100,100,98,80,98,100,99,20,69,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
2.4708611383722e-312,200,128.66,151,100,200,200,115.96,82,100,100,100,99.69,99.99,99.96,100,97.34,73.6,102.06,200,181,105,70.74,200,200,100,200,100,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,109,128.66,94,100,100,81,115.96,94,100,101.59,100,100,100,100,100,100,78,100,100,62,22,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
9.88328391274756e-312,100,100,117,100,100,100,100,95,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,250,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,136,125,100,100,100,113,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,214,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.48248990956645e-311,100,135,141,100,100,100,122,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,187,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.48248990956645e-311,100,100,128,100,100,100,100,95,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,99,99,222,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,116,128.66,92,100,100,86,115.96,78,100,101.59,100,100,100,100,100,92,73,100,100,93,27,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,100,100,100,100,113,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,250,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,111,128.66,99,100,100,77,115.96,99,100,101.59,100,100,100,100,100,100,71,100,100,95,29,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,114,128.66,93,100,100,86,115.96,77,100,101.59,100,99,100,100,100,100,83,100,100,95,17,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,100,100,100,100,117,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,176,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,134,125,100,100,100,111,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,206,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,132,100,100,100,100,113,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,230,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.48248990956645e-311,100,136,124,100,100,100,128,96,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,240,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
9.88328391274756e-312,100,100,117,100,100,100,100,94,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,250,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,120,128.66,92,100,100,86,115.96,78,100,101.59,100,99,100,100,100,96,72,100,100,95,28,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,134,100,100,100,100,115,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,187,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
9.88328391274756e-312,100,131,119,100,100,100,121,94,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,99,99,193,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
2.96497446444152e-311,119,128.66,97,100,100,87,115.96,93,100,101.59,100,100,100,100,100,100,75,99,100,90,25,68,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,148,100,100,100,113,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,253,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,120,128.66,93,100,100,84,115.96,82,100,101.59,100,100,100,100,100,98,76,100,100,97,24,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,119,128.66,99,100,100,85,115.96,90,100,101.59,100,100,100,100,100,100,80,100,100,99,20,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,100,100,100,100,111,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,253,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.48248990956645e-311,200,128.66,173,100,200,100,115.96,78,100,100,100,99.69,99.99,99.96,100,97.34,73.6,102.06,200,149,126,70.74,200,200,100,200,100,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,113,128.66,96,100,100,63,115.96,100,100,101.59,100,100,100,100,100,100,70,100,100,92,30,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
9.88328391274756e-312,200,128.66,100,100,200,100,115.96,97,100,100,100,99.69,99.99,99.96,100,97.34,73.6,102.06,200,200,126,70.74,200,200,100,200,100,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,100,100,100,100,100,100,87,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,100,100,100,100,70.74,100,100,100,200,104.94,100,87,100,100,90.7,100,100,100.06,100.06,0
1.97665142785814e-311,117,128.66,98,100,100,78,115.96,99,100,101.59,100,100,100,100,100,100,70,100,100,98,30,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,100,100,100,100,115,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,181,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,118,128.66,98,100,100,86,115.96,92,100,101.59,100,100,100,100,100,100,74,100,100,99,26,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,135,100,100,100,100,115,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,240,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,134,100,100,100,100,115,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,171,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,118,128.66,98,100,100,78,115.96,99,100,101.59,100,100,100,100,100,100,69,100,100,100,31,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,118,128.66,91,100,100,85,115.96,79,100,101.59,100,99,100,100,100,95,78,100,100,90,22,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,99,100,100,84,115.96,94,100,101.59,100,100,100,100,100,100,65,100,100,97,35,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,118,128.66,98,100,100,82,115.96,94,100,101.59,100,100,100,100,100,100,74,100,100,85,26,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.48248990956645e-311,200,128.66,180,100,200,100,115.96,83,100,100,100,99.69,99.99,99.96,100,97.34,73.6,102.06,200,200,129,70.74,200,200,100,200,100,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,111,128.66,95,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,72,100,100,99,28,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,134,128,100,100,100,113,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,253,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,103,128.66,96,100,100,80,115.96,98,100,101.59,100,100,100,100,100,100,73,100,100,100,27,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,111,128.66,93,100,100,80,115.96,98,100,101.59,100,100,100,100,100,100,71,100,100,100,29,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,96,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,72,100,100,99,28,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,96,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,69,100,100,99,31,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,95,100,100,78,115.96,99,100,101.59,100,100,100,100,100,100,72,100,100,98,28,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,118,128.66,91,100,100,86,115.96,91,100,101.59,100,100,100,100,100,100,81,100,100,100,19,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,119,128.66,99,100,100,81,115.96,97,100,101.59,100,100,100,100,100,100,63,100,100,94,37,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
9.88328391274756e-312,100,100,116,100,100,100,100,95,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,253,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.48248990956645e-311,100,136,125,100,100,100,122,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,206,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,113,128.66,91,100,100,84,115.96,81,100,101.59,100,99,100,100,100,92,69,100,100,94,31,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
9.88328391274756e-312,100,100,116,100,100,100,100,94,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,99,99,162,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
2.96497446444152e-311,114,128.66,90,100,100,88,115.96,92,100,101.59,100,100,100,100,100,93,77,98,100,100,23,66,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
9.88328391274756e-312,100,100,115,100,100,100,100,94,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,214,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,134,100,100,100,100,113,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,171,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,119,128.66,99,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,65,100,100,99,35,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,134,100,100,100,100,117,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,250,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,116,128.66,96,100,100,80,115.96,97,100,101.59,100,100,100,100,100,100,63,100,100,97,37,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,95,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,74,100,100,99,26,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,100,100,100,100,119,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,187,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,133,100,100,100,100,113,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,222,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,120,128.66,96,100,100,77,115.96,99,100,101.59,100,100,100,100,100,100,76,100,100,95,24,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,93,100,100,87,115.96,75,100,101.59,100,100,100,100,100,100,76,100,100,74,24,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,129,100,100,100,113,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,187,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,117,128.66,92,100,100,85,115.96,77,100,101.59,100,100,100,100,100,99,75,100,100,97,25,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,110,128.66,96,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,66,100,100,100,34,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,91,100,100,84,115.96,81,100,101.59,100,99,100,100,100,98,75,100,100,91,25,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,91,100,100,88,115.96,83,100,101.59,100,100,100,100,100,97,80,100,100,60,20,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,134,140,100,100,100,113,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,200,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,109,128.66,98,100,100,77,115.96,99,100,101.59,100,100,100,100,100,100,70,100,100,100,30,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.48248990956645e-311,200,128.66,197,100,200,100,115.96,83,100,100,100,99.69,99.99,99.96,100,97.34,73.6,102.06,200,200,131,70.74,200,200,100,200,100,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
9.88328391274756e-312,100,132,100,100,100,100,123,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,253,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,117,128.66,99,100,100,77,115.96,99,100,101.59,100,100,100,100,100,100,71,100,100,95,29,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,115,128.66,99,100,100,77,115.96,99,100,101.59,100,100,100,100,100,100,70,100,100,95,30,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,113,128.66,95,100,100,88,115.96,83,100,101.59,100,99,100,100,100,100,73,100,100,92,27,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,119,128.66,97,100,100,86,115.96,91,100,101.59,100,100,100,100,100,100,83,100,100,99,17,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,100,100,100,100,115,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,222,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.48248990956645e-311,100,135,164,100,100,100,122,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,253,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,118,128.66,96,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,65,100,100,99,35,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
9.88328391274756e-312,100,100,115,100,100,100,100,94,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,222,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,114,128.66,97,100,100,82,115.96,95,100,101.59,100,100,100,100,100,100,77,100,100,87,23,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
7.90711976180452e-313,200,128.66,157,100,200,200,115.96,52,100,100,100,99.69,99.99,99.96,100,97.34,73.6,102.06,200,200,113,70.74,200,200,200,200,200,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,117,128.66,96,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,65,100,100,100,35,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,145,100,100,100,113,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,230,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
9.88328391274756e-312,100,100,118,100,100,100,100,95,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,206,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.48248990956645e-311,200,128.66,178,100,200,100,115.96,90,100,100,100,99.69,99.99,99.96,100,97.34,73.6,102.06,200,200,131,70.74,200,200,100,200,100,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,118,128.66,91,100,100,84,115.96,78,100,101.59,100,99,100,100,100,100,72,100,100,41,28,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,117,128.66,95,100,100,78,115.96,99,100,101.59,100,100,100,100,100,100,70,100,100,98,30,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,120,128.66,92,100,100,79,115.96,98,100,101.59,100,99,100,100,100,100,71,100,100,99,29,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,111,128.66,96,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,65,100,100,99,35,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.48248990956645e-311,100,136,144,100,100,100,122,97,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,206,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.48248990956645e-311,100,136,100,100,100,100,122,99,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,253,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,111,128.66,96,100,100,79,115.96,98,100,101.59,100,100,100,100,100,100,66,100,100,100,34,70.74,111.81,100,100,200,104.94,100,85,105.72,100,90.7,100,100,100,100,0
1.97665142785814e-311,100,133,128,100,100,100,113,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,230,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
1.97665142785814e-311,100,133,100,100,100,100,111,98,100,101.59,100,99.69,99.99,99.96,100,97.34,73.6,102.06,100,100,222,70.74,100,100,100,200,104.94,100,85,105.72,100,90.7,100,99.97,100.06,100.06,0
